movie_id,title,budget,revenue,runtime,vote_average,vote_count,popularity,profit
11699,The Bad Lieutenant: Port of Call - New Orleans,25000000,10589102,122.0,6.0,326,17.339852,-14410898
49953,A Turtle's Tale: Sammy's Adventures,0,0,88.0,5.6,151,15.805449,0
48034,Little White Lies,25000000,48531470,154.0,7.1,380,15.279021,23531470
39845,Love Ranch,0,0,117.0,6.0,21,5.000126,0
25353,The True Story of Puss 'n Boots,0,0,82.0,3.8,7,1.684948,0
36696,Space Dogs,25000000,6500000,85.0,6.3,10,5.753564,-18500000
109091,The Counselor,25000000,71009334,117.0,5.0,712,35.022029,46009334
38543,Ironclad,25000000,0,121.0,6.2,227,12.31708,-25000000
33157,Waterloo,25000000,3052000,128.0,7.0,31,1.894749,-21948000
290864,Kung Fu Jungle,25000000,0,100.0,6.5,114,6.895866,-25000000
242166,Red Sky,25000000,0,100.0,4.1,26,3.344158,-25000000
859,Dangerous Liaisons,14000000,34670720,119.0,7.0,257,14.480628,20670720
83770,On the Road,25000000,8784318,137.0,5.5,301,14.613152,-16215682
168,Star Trek IV: The Voyage Home,24000000,133000000,119.0,6.9,477,22.258428,109000000
1246,Rocky Balboa,24000000,155721132,102.0,6.5,835,30.445257,131721132
4233,Scream 2,24000000,172363301,120.0,6.1,840,35.244037,148363301
174751,Jane Got a Gun,25000000,1397284,98.0,5.4,285,15.333575,-23602716
184098,Think Like a Man Too,24000000,70181428,105.0,6.4,225,15.237142,46181428
2069,The Whole Nine Yards,41300000,106371651,98.0,6.2,531,23.441135,65071651
1788,Footloose,8200000,80035402,107.0,6.4,505,25.03414,71835402
11635,Old School,24000000,87055349,91.0,6.6,541,24.70166,63055349
177,The Fisher King,24000000,41895491,137.0,7.2,341,16.146572,17895491
3600,I Still Know What You Did Last Summer,65000000,40002112,100.0,5.1,374,20.793026,-24997888
2621,Return to Me,24000000,36609995,115.0,6.1,67,5.771479,12609995
10358,Zack and Miri Make a Porno,24000000,42105111,102.0,6.1,721,27.326466,18105111
10480,Nurse Betty,24000000,0,108.0,5.9,111,3.572339,-24000000
10313,The Men Who Stare at Goats,24000000,68729358,93.0,5.9,742,20.69219,44729358
18828,Double Take,0,0,88.0,5.5,24,1.903405,0
3558,"Girl, Interrupted",40000000,0,127.0,7.6,721,10.713521,-40000000
13476,Win a Date with Tad Hamilton!,17000000,16980098,95.0,5.5,160,7.701041,-19902
10208,Muppets from Space,24000000,16290976,87.0,5.8,92,6.589193,-7709024
24961,The Wiz,24000000,21049053,134.0,5.9,58,2.753313,-2950947
20697,Ready to Rumble,24000000,12372410,107.0,4.7,49,3.113009,-11627590
20761,Play It to the Bone,24000000,8434146,124.0,5.7,53,5.566203,-15565854
70868,I Don't Know How She Does It,24000000,30551495,89.0,5.0,141,8.630825,6551495
43593,Piranha 3D,24000000,83188165,88.0,5.3,581,23.343839,59188165
6478,Beyond the Sea,23000000,0,118.0,6.5,55,6.138213,-23000000
40688,Meet the Deedles,24000000,4562146,93.0,4.1,19,2.353441,-19437854
26672,The Thief and the Cobbler,28000000,669276,72.0,6.8,26,2.439184,-27330724
45881,The Bridge of San Luis Rey,0,0,120.0,5.4,15,0.515677,0
41283,Faster,24000000,23081726,98.0,6.1,568,26.324874,-918274
4935,Howl's Moving Castle,24000000,234710455,119.0,8.2,1991,49.549984,210710455
19908,Zombieland,23600000,102391382,88.0,7.2,3550,57.300674,78791382
10663,The Waterboy,23000000,185991646,90.0,5.9,512,23.839127,162991646
1891,The Empire Strikes Back,18000000,538400000,124.0,8.2,5879,78.51783,520400000
9737,Bad Boys,19000000,141407024,118.0,6.5,1699,33.872182,122407024
37137,The Naked Gun 2½: The Smell of Fear,23000000,86930411,85.0,6.6,546,27.33256,63930411
9532,Final Destination,23000000,53302314,98.0,6.4,1378,38.799596,30302314
10316,The Ides of March,12500000,75993061,101.0,6.5,910,20.317469,63493061
2787,Pitch Black,23000000,53187659,108.0,6.7,1789,18.493202,30187659
12658,Someone Like You...,23000000,0,97.0,6.0,118,7.901891,-23000000
152601,Her,23000000,47351251,126.0,7.9,4097,53.682367,24351251
10866,Joy Ride,23000000,36642838,97.0,6.3,325,11.183197,13642838
227707,The Adventurer: The Curse of the Midas Box,25000000,6399,99.0,5.1,73,8.842722,-24993601
21349,Anywhere But Here,23000000,18653615,114.0,5.9,66,8.976738,-4346385
19150,The Crew,0,0,88.0,6.4,11,2.634119,0
70435,Haywire,23000000,33372606,93.0,5.6,505,26.257951,10372606
580,Jaws: The Revenge,23000000,51881013,89.0,3.5,224,12.777008,28881013
9819,Marvin's Room,0,0,98.0,6.6,124,6.130231,0
13579,The Longshots,0,0,94.0,6.5,11,4.030724,0
20024,The End of the Affair,23000000,10827816,102.0,6.6,55,6.921263,-12172184
2453,Harley Davidson and the Marlboro Man,23000000,7434726,98.0,6.1,82,12.869436,-15565274
6973,In the Valley of Elah,23000000,29541790,124.0,6.6,261,15.676123,6541790
11156,Coco Before Chanel,0,0,110.0,6.6,246,8.426589,0
354110,Forsaken,11000000,0,90.0,5.8,101,11.071522,-11000000
22215,Cheri,23000000,9366227,86.0,5.9,56,5.494047,-13633773
11632,Vanity Fair,23000000,16123851,141.0,5.5,73,6.618149,-6876149
30596,Bodyguards and Assassins,23000000,5837674,139.0,6.5,57,7.876883,-17162326
3021,1408,25000000,94679598,104.0,6.5,1343,35.169779,69679598
957,Spaceballs,22700000,38119483,96.0,6.7,902,39.890798,15419483
256917,The Water Diviner,22500000,15520023,112.0,6.8,431,22.096286,-6979977
251,Ghost,22000000,505000000,127.0,6.9,1339,41.967005,483000000
544,There's Something About Mary,23000000,369884651,119.0,6.5,1590,57.110486,346884651
11395,The Santa Clause,22000000,189833357,97.0,6.3,489,16.234053,167833357
14635,The Rookie,20000000,75597042,127.0,6.5,110,11.263361,55597042
13680,The Game Plan,22000000,147880543,110.0,6.0,428,20.699212,125880543
688,The Bridges of Madison County,24000000,182016617,135.0,7.3,385,17.606087,158016617
11090,The Animal,22000000,84772742,84.0,4.6,304,13.786075,62772742
783,Gandhi,22000000,77737889,191.0,7.4,716,35.227212,55737889
228194,The Hundred-Foot Journey,22000000,88880821,122.0,7.3,508,27.898438,66880821
1642,The Net,22000000,110627965,114.0,5.6,354,23.218144,88627965
10950,I Am Sam,22000000,92542418,132.0,7.2,530,26.071644,70542418
235260,Son of God,22000000,67800064,138.0,5.9,83,9.175762,45800064
277,Underworld,22000000,95708457,121.0,6.6,2512,81.829237,73708457
8999,Derailed,22000000,57479076,108.0,6.1,319,17.7091,35479076
11323,The Informant!,22000000,35424826,108.0,6.0,301,17.772518,13424826
10445,Shadowlands,22000000,0,131.0,6.8,61,5.609755,-22000000
11453,Deuce Bigalow: European Gigolo,22000000,22400154,83.0,4.7,225,10.259461,400154
146239,Delivery Man,26000000,51164106,105.0,6.2,551,30.114383,25164106
205588,Our Kind of Traitor,0,9930095,108.0,6.0,160,10.547959,9930095
10878,Saving Silverman,22000000,19351569,90.0,5.4,154,12.887673,-2648431
82650,Diary of a Wimpy Kid: Dog Days,22000000,77112176,94.0,6.0,223,13.410919,55112176
10279,Summer of Sam,0,0,142.0,6.3,112,3.70789,0
2294,Jay and Silent Bob Strike Back,22000000,33788161,104.0,6.4,480,21.865021,11788161
2176,The Glass House,30000000,23619609,106.0,5.4,201,9.448517,-6380391
270487,"Hail, Caesar!",22000000,63647656,106.0,5.7,1309,39.006187,41647656
19366,Josie and the Pussycats,22000000,0,98.0,5.3,72,6.404571,-22000000
204082,Homefront,22000000,43058898,100.0,6.4,875,35.737655,21058898
24100,The Little Vampire,22000000,13555988,95.0,6.1,77,4.365196,-8444012
1599,I Heart Huckabees,22000000,0,106.0,6.2,239,14.925633,-22000000
5550,RoboCop 3,22000000,10696210,104.0,4.2,305,14.725467,-11303790
30379,Megiddo: The Omega Code 2,0,0,104.0,3.6,8,0.809588,0
42586,Darling Lili,0,0,107.0,4.9,8,0.816883,0
17709,Dudley Do-Right,70000000,0,77.0,3.8,48,8.792054,-70000000
287948,The Transporter Refueled,25000000,72629670,96.0,5.2,559,25.002715,47629670
7548,The Libertine,0,0,114.0,5.9,128,7.588597,0
9075,Black Book,21000000,26193068,145.0,7.2,277,13.906611,5193068
11661,Joyeux Noël,22000000,17709155,116.0,7.2,212,13.960945,-4290845
109513,Hit & Run,2000000,14400000,100.0,5.5,224,16.668854,12400000
12085,Mad Money,0,0,104.0,5.9,140,6.847133,0
204922,Before I Go to Sleep,22000000,15447154,92.0,6.2,659,48.784734,-6552846
38985,Sorcerer,22000000,12000000,121.0,7.4,98,9.088209,-10000000
44113,Stone,22000000,9479718,105.0,5.2,192,12.445176,-12520282
21494,Moliere,0,0,115.0,6.7,45,4.61335,0
164457,Out of the Furnace,22000000,15400000,116.0,6.5,720,29.230298,-6600000
4566,Michael Clayton,25000000,92991835,119.0,6.5,501,18.961323,67991835
17795,My Fellow Americans,0,0,101.0,6.3,46,2.809378,0
1073,Arlington Road,21500000,0,117.0,7.0,239,12.819447,-21500000
153158,Underdogs,22000000,24000000,106.0,6.0,122,14.866351,2000000
81836,To Rome with Love,17000000,73244881,111.0,5.6,546,15.013386,56244881
10724,Firefox,18000000,70687344,136.0,5.5,139,8.700565,52687344
9473,"South Park: Bigger, Longer & Uncut",21000000,0,81.0,7.1,893,27.197799,-21000000
2196,Death at a Funeral,9000000,46,90.0,6.9,497,20.410354,-8999954
1499,Teenage Mutant Ninja Turtles III,21000000,42000000,96.0,5.1,184,10.207065,21000000
20857,Hardball,32000000,40222729,106.0,6.3,123,5.683281,8222729
82693,Silver Linings Playbook,21000000,205738714,122.0,6.9,4742,63.599973,184738714
1646,Freedom Writers,21000000,41170784,123.0,7.5,356,17.746981,20170784
44944,For Colored Girls,0,37000000,134.0,7.0,22,1.934524,37000000
4108,The Transporter,21000000,43928932,92.0,6.6,1692,34.433521,22928932
8456,Never Back Down,20000000,41627431,115.0,6.4,497,26.21425,21627431
7341,The Rage: Carrie 2,21000000,17762705,104.0,5.1,76,4.781538,-3237295
19255,Away We Go,17000000,14899417,98.0,6.7,189,10.13559,-2100583
10187,Swing Vote,21000000,17600000,120.0,5.8,65,5.815881,-3400000
31005,Moonlight Mile,21000000,10011050,117.0,6.5,52,8.982335,-10988950
49517,Tinker Tailor Soldier Spy,30000000,0,127.0,6.6,840,33.649652,-30000000
44857,Molly,0,0,102.0,5.5,14,2.636193,0
50780,The Beaver,21000000,970816,91.0,6.3,276,13.847872,-20029184
16363,The Best Little Whorehouse in Texas,35000000,69701637,114.0,5.9,41,4.189378,34701637
1946,eXistenZ,15000000,2856712,97.0,6.7,475,21.928025,-12143288
85,Raiders of the Lost Ark,18000000,389925971,115.0,7.7,3854,68.159596,371925971
772,Home Alone 2: Lost in New York,18000000,358991681,120.0,6.3,2395,81.487685,340991681
840,Close Encounters of the Third Kind,20000000,303788635,135.0,7.2,1098,52.456505,283788635
9682,Pulse,38000000,29907685,90.0,5.0,150,9.662715,-8092315
96,Beverly Hills Cop II,20000000,299965036,100.0,6.1,613,25.28436,279965036
10678,Bringing Down the House,20000000,132675402,105.0,5.4,183,8.351385,112675402
274,The Silence of the Lambs,19000000,272742922,119.0,8.1,4443,18.174804,253742922
8872,Wayne's World,20000000,121697323,94.0,6.5,728,21.815122,101697323
16290,Jackass 3D,20000000,117224271,94.0,6.4,428,20.99174,97224271
579,Jaws 2,20000000,187884007,116.0,5.9,406,19.636044,167884007
14405,Beverly Hills Chihuahua,20000000,149281606,91.0,4.9,209,12.25264,129281606
138843,The Conjuring,13000000,318000141,112.0,7.4,3092,49.975409,305000141
11637,Are We There Yet?,32000000,97918663,95.0,5.2,221,13.590677,65918663
226486,Tammy,20000000,100525432,97.0,5.0,500,21.657563,80525432
1584,School of Rock,35000000,131282949,108.0,6.7,1414,43.057323,96282949
9312,Mortal Kombat,18000000,122195920,101.0,5.4,442,16.470895,104195920
12153,White Chicks,37000000,113086475,109.0,6.3,679,28.703007,76086475
65057,The Descendants,20000000,177243185,115.0,6.7,934,40.903931,157243185
8326,Holes,20000000,0,117.0,6.7,383,22.001408,-20000000
35690,The Last Song,0,0,107.0,6.9,923,23.139971,0
76203,12 Years a Slave,20000000,187000000,134.0,7.9,3674,95.9229,167000000
13497,Drumline,20000000,57588485,118.0,6.2,116,4.748929,37588485
35688,Why Did I Get Married Too?,20000000,60072596,121.0,6.1,29,2.986286,40072596
162,Edward Scissorhands,20000000,53000000,105.0,7.5,3601,47.51363,33000000
296096,Me Before You,20000000,207945075,110.0,7.6,2562,53.161905,187945075
103370,Madea's Witness Protection,0,0,114.0,5.9,52,7.050951,0
1051,The French Connection,1800000,41158757,104.0,7.4,422,15.978136,39358757
376659,Bad Moms,20000000,183936074,100.0,6.3,1252,42.512296,163936074
10073,Date Movie,20000000,48548426,83.0,3.6,222,10.098722,28548426
16690,Return to Never Land,20000000,109862682,72.0,6.1,290,15.341196,89862682
273895,Selma,20000000,66787908,127.0,7.4,817,29.023184,46787908
14873,The Jungle Book 2,20000000,135680000,72.0,5.6,269,19.819893,115680000
8968,Boogeyman,20000000,67192859,89.0,4.6,191,11.62423,47192859
9963,Premonition,20000000,84146832,96.0,5.8,381,22.049787,64146832
15655,The Tigger Movie,30000000,45554533,77.0,6.3,143,9.829859,15554533
21208,Orphan,20000000,41596251,123.0,6.7,1261,29.295801,21596251
272878,Max,20000000,43967255,111.0,6.8,276,14.136476,23967255
9760,Epic Movie,20000000,86865564,86.0,3.2,326,6.064638,66865564
314365,Spotlight,20000000,88346473,128.0,7.8,2686,41.503588,68346473
13279,Lakeview Terrace,20000000,27640028,110.0,5.9,292,20.495749,7640028
1975,The Grudge 2,20000000,39143839,102.0,5.2,283,13.906944,19143839
33644,How Stella Got Her Groove Back,20000000,37672350,124.0,6.0,24,2.003047,17672350
1649,Bill & Ted's Bogus Journey,0,0,98.0,5.9,308,11.349664,0
9895,Man of the Year,20000000,41237648,115.0,5.8,129,11.203335,21237648
9570,The Black Hole,20000000,35841901,98.0,6.1,131,8.265317,15841901
27579,The American,20000000,65464324,104.0,5.8,481,18.632156,45464324
16052,Selena,20000000,60000000,127.0,7.0,114,6.92592,40000000
40264,Vampires Suck,20000000,80547866,82.0,4.2,315,17.165039,60547866
1164,Babel,25000000,135330182,143.0,6.9,1055,25.785925,110330182
239678,This Is Where I Leave You,19800000,41296320,103.0,6.5,505,20.311684,21496320
14359,Doubt,20000000,50907234,104.0,7.0,435,20.975165,30907234
3989,Team America: World Police,32000000,50907422,98.0,6.6,660,26.509175,18907422
76617,Texas Chainsaw 3D,20000000,47241945,92.0,5.3,465,26.497025,27241945
1710,Copycat,0,0,124.0,6.4,194,14.211699,0
4258,Scary Movie 5,20000000,78378744,86.0,4.6,793,36.819044,58378744
20391,Paint Your Wagon,20000000,31678778,158.0,6.2,63,7.902536,11678778
10139,Milk,20000000,54586584,128.0,7.1,612,30.909699,34586584
335778,Risen,20000000,46069568,107.0,5.7,295,16.663797,26069568
9645,Ghost Ship,35000000,68349884,91.0,5.3,531,27.724913,33349884
55465,A Very Harold & Kumar Christmas,19000000,35387212,108.0,6.0,328,17.971883,16387212
617,Wild Things,20000000,67200000,108.0,6.3,444,25.041992,47200000
19904,The Stepfather,0,0,101.0,5.4,167,7.924428,0
48289,The Debt,20000000,45636368,113.0,6.3,257,14.857884,25636368
243,High Fidelity,30000000,47126295,113.0,7.0,628,23.982956,17126295
6933,One Missed Call,20000000,0,87.0,4.7,171,12.458131,-20000000
17182,Eye for an Eye,20000000,0,101.0,5.8,63,3.996392,-20000000
8848,The Bank Job,20000000,64822796,112.0,6.6,697,30.387754,44822796
38,Eternal Sunshine of the Spotless Mind,20000000,72258126,108.0,7.9,3652,56.481487,52258126
38303,You Again,20000000,32005248,105.0,6.0,368,19.962713,12005248
1266,Street Kings,20000000,65569869,109.0,6.3,363,18.666876,45569869
107985,The World's End,20000000,46089287,109.0,6.7,1778,55.964605,26089287
14043,Nancy Drew,0,0,99.0,5.8,143,5.0348,0
19901,Daybreakers,20000000,51416464,98.0,6.0,634,28.019226,31416464
34016,She's Out of My League,20000000,49779728,104.0,5.9,525,16.176976,29779728
59860,Monte Carlo,20000000,17425000,109.0,6.0,593,17.237143,-2575000
10069,Stay Alive,9000000,27105095,100.0,5.3,155,4.34503,18105095
9588,Quigley Down Under,0,0,119.0,6.5,119,11.360997,0
12819,Alpha and Omega,20000000,39300000,88.0,5.3,124,12.300789,19300000
9954,The Covenant,20000000,37597471,97.0,5.2,288,15.804814,17597471
10115,Stick It,0,0,105.0,6.3,148,9.750557,0
25132,Shorts,40000000,28972508,89.0,5.1,44,4.100942,-11027492
577,To Die For,20000000,21284514,106.0,6.7,175,12.309715,1284514
328387,Nerve,20000000,83707310,96.0,7.1,2181,62.933899,63707310
12690,Appaloosa,20000000,20211394,115.0,6.3,299,16.074397,211394
9945,Vampires,20000000,0,108.0,5.8,255,17.016284,-20000000
539,Psycho,806948,32000000,109.0,8.2,2320,93.067866,31193052
13596,My Best Friend's Girl,20000000,36620508,101.0,5.4,220,17.145287,16620508
226857,Endless Love,20000000,34077920,103.0,6.7,542,27.256849,14077920
13159,Georgia Rule,20000000,0,113.0,5.6,130,7.878177,-20000000
47941,Under the Rainbow,20000000,2297493,98.0,4.9,7,0.173964,-17702507
526,Ladyhawke,20000000,18432000,121.0,6.8,260,14.370111,-1568000
22796,Simon Birch,20000000,18253415,114.0,6.5,52,11.090254,-1746585
2355,Reign Over Me,20000000,22222308,124.0,7.1,334,20.82778,2222308
5915,Into the Wild,15000000,56255142,148.0,7.8,3045,43.644978,41255142
9842,School for Scoundrels,20000000,17807569,100.0,5.6,111,8.244324,-2192431
61012,Silent Hill: Revelation 3D,20000000,52302796,94.0,5.0,432,23.292761,32302796
755,From Dusk Till Dawn,19000000,25836616,108.0,6.9,1603,64.181668,6836616
13682,Pooh's Heffalump Movie,0,0,68.0,6.4,88,9.03154,0
9089,Home for the Holidays,0,17519169,103.0,6.3,39,4.031585,17519169
9470,Kung Fu Hustle,20000000,100914445,99.0,7.2,831,13.658985,80914445
18357,The Country Bears,35000000,0,88.0,4.3,20,6.908351,-35000000
7979,The Kite Runner,20000000,73276047,128.0,7.3,394,10.446722,53276047
470,21 Grams,20000000,60427839,124.0,7.2,918,32.243357,40427839
15644,Paparazzi,20000000,16605763,84.0,5.8,52,9.149089,-3394237
9582,A Guy Thing,20000000,17432163,101.0,5.3,83,5.596835,-2567837
10642,Loser,0,0,98.0,5.0,120,5.214408,0
22074,Capitalism: A Love Story,20000000,17436509,120.0,7.0,167,10.50098,-2563491
2428,The Greatest Story Ever Told,20000000,15473333,199.0,6.5,41,3.011205,-4526667
290751,Secret in Their Eyes,19500000,34854990,111.0,6.2,336,15.012237,15354990
13805,Disaster Movie,25000000,14109284,87.0,3.0,240,16.238961,-10890716
4597,Armored,20000000,22942221,88.0,5.5,208,15.21229,2942221
9414,The Man Who Knew Too Little,20000000,13801755,97.0,6.5,125,6.397042,-6198245
63492,What's Your Number?,20000000,30426096,106.0,6.2,671,19.220789,10426096
81796,Lockout,20000000,32204030,95.0,5.8,715,35.232278,12204030
10710,Envy,40000000,0,99.0,4.8,139,9.842771,-40000000
15092,Crank: High Voltage,20000000,34560577,96.0,5.9,861,35.542809,14560577
11382,Bullets Over Broadway,0,0,98.0,7.0,130,7.829295,0
15005,One Night with the King,20000000,13391174,123.0,6.1,12,3.476925,-6608826
8198,The Quiet American,30000000,27674124,101.0,6.4,81,5.133744,-2325876
6963,The Weather Man,20000000,12482775,101.0,6.0,289,14.031377,-7517225
15070,Undisputed,20000000,12398628,96.0,6.1,139,17.227376,-7601372
12797,Ghost Town,0,0,102.0,6.4,286,17.98817,0
17134,12 Rounds,20000000,17280326,108.0,5.7,220,15.66135,-2719674
41402,Let Me In,20000000,24145613,116.0,6.7,641,19.705311,4145613
18885,3 Ninjas Kick Back,0,0,93.0,4.5,48,2.645722,0
4953,Be Kind Rewind,0,0,102.0,6.2,424,17.662683,0
10773,Mrs Henderson Presents,0,0,103.0,6.4,62,2.894154,0
146198,Triple 9,20000000,12639297,115.0,5.6,797,29.371987,-7360703
2639,Deconstructing Harry,20000000,10686841,96.0,7.3,187,11.352693,-9313159
10563,Three to Tango,20000000,0,98.0,5.4,62,7.553773,-20000000
295964,Burnt,20000000,36606743,100.0,6.3,950,30.477114,16606743
5971,We're No Angels,20000000,0,106.0,5.6,105,9.927018,-20000000
9716,Everyone Says I Love You,20000000,0,101.0,6.5,147,12.379781,-20000000
11835,Death Sentence,20000000,16974459,105.0,6.5,297,12.643703,-3025541
26171,Everybody's Fine,21000000,0,99.0,6.5,284,15.440465,-21000000
31117,Superbabies: Baby Geniuses 2,0,9109322,88.0,1.9,35,5.886228,9109322
9074,The Man,0,12382362,83.0,5.4,133,6.925645,12382362
14396,Code Name: The Cleaner,20000000,10337477,84.0,4.7,78,9.36146,-9662523
15673,Connie and Carla,20000000,11341016,98.0,6.4,24,6.102663,-8658984
42618,Sweet Charity,8000000,20000000,149.0,6.5,15,0.709143,12000000
171274,Inherent Vice,20000000,11110975,148.0,6.5,833,45.742217,-8889025
24432,Doogal,0,0,85.0,3.2,18,1.682839,0
109417,Battle of the Year,20000000,16549477,110.0,5.9,88,8.237336,-3450523
13948,An American Carol,20000000,7000000,83.0,4.1,20,2.605374,-13000000
106747,Machete Kills,12000000,15008161,107.0,5.3,631,29.072964,3008161
10929,Willard,22000000,0,100.0,5.8,82,1.322528,-22000000
14220,Strange Wilderness,0,6575282,87.0,4.7,69,4.961306,6575282
46435,Topsy-Turvy,0,0,160.0,6.7,41,8.628519,0
256962,Little Boy,20000000,6420319,106.0,7.0,185,12.232048,-13579681
48231,A Dangerous Method,15000000,27462041,99.0,6.2,571,27.133277,12462041
3509,A Scanner Darkly,8700000,7659918,100.0,6.8,532,26.093043,-1040082
82684,Chasing Mavericks,0,0,117.0,7.0,216,13.621201,0
12142,Alone in the Dark,20000000,10442808,96.0,3.1,173,9.292987,-9557192
23367,Bandslam,20000000,5210988,111.0,5.4,126,7.716606,-14789012
10740,Birth,20000000,0,100.0,5.9,179,7.698075,-20000000
241239,A Most Violent Year,20000000,12007070,125.0,6.5,546,37.629309,-7992930
14582,Passchendaele,0,0,114.0,6.3,26,2.405911,0
14914,Flash of Genius,0,0,119.0,6.3,59,3.350297,0
3902,I'm Not There.,20000000,4001121,135.0,6.6,195,13.032308,-15998879
77948,The Cold Light of Day,20000000,16863583,93.0,4.8,271,15.131867,-3136417
21755,The Brothers Bloom,20000000,5530764,114.0,6.8,203,10.218307,-14469236
4960,"Synecdoche, New York",21000000,0,124.0,7.4,278,12.761176,-21000000
128,Princess Mononoke,26500000,159375308,134.0,8.2,1983,60.732738,132875308
14652,Bon voyage,0,0,114.0,5.7,20,0.49446,0
40932,Can't Stop the Music,0,0,124.0,4.9,9,6.574285,0
16608,The Proposition,2000000,5048693,104.0,7.1,218,14.617944,3048693
334531,My All American,20000000,0,118.0,6.8,36,3.102987,-20000000
32316,Marci X,20000000,1675706,84.0,3.3,12,5.65327,-18324294
7299,Equilibrium,20000000,5359645,107.0,6.9,1552,44.566609,-14640355
13405,The Children of Huang Shi,40000000,7400000,125.0,6.5,52,8.978408,-32600000
19457,The Yards,0,0,115.0,6.0,97,10.150993,0
112937,The Oogieloves in the Big Balloon Adventure,0,0,88.0,2.2,8,0.28576,0
314385,By the Sea,10000000,3727746,122.0,5.4,156,11.267676,-6272254
8953,Steamboy,20000000,0,126.0,6.4,102,9.129808,-20000000
29078,The Game of Their Lives,0,0,101.0,5.8,14,2.013405,0
46503,All Good Things,0,0,101.0,5.9,286,20.086645,0
10448,Rapa Nui,20000000,305070,107.0,6.2,33,3.581906,-19694930
13688,CJ7,0,47301471,86.0,6.1,107,12.373248,47301471
10353,The Visitors II: The Corridors of Time,0,0,118.0,5.8,221,12.283025,0
43935,Dylan Dog: Dead of Night,20000000,4634062,107.0,4.5,139,10.617236,-15365938
11458,People I Know,20000000,0,100.0,5.5,48,6.377308,-20000000
44638,The Tempest,20000000,346594,110.0,6.0,31,3.620537,-19653406
241257,Regression,0,17671101,106.0,5.3,585,27.215666,17671101
14538,Three Kingdoms: Resurrection of the Dragon,0,0,102.0,6.6,35,4.127155,0
13250,Butterfly on a Wheel,20000000,0,95.0,6.3,130,13.118983,-20000000
133931,Zambezia,20000000,0,83.0,5.3,68,14.182301,-20000000
280871,Ramanujan,0,0,170.0,5.0,3,0.416179,0
239897,Dwegons,0,0,98.0,0.5,1,0.485405,0
184341,Hands of Stone,20000000,0,105.0,6.1,109,7.444189,-20000000
334074,Survivor,20000000,0,96.0,5.4,404,33.625477,-20000000
199373,The Frozen Ground,27220000,5496951,105.0,6.1,465,28.060472,-21723049
14202,The Painted Veil,19400000,0,125.0,7.1,312,20.746932,-19400000
6968,The Baader Meinhof Complex,27000000,0,150.0,7.1,157,7.727035,-27000000
581,Dances with Wolves,22000000,424208848,181.0,7.6,1046,45.707835,402208848
52449,Bad Teacher,20000000,216197492,92.0,5.4,1584,28.497242,196197492
12150,Sea of Love,19000000,110879513,113.0,6.7,141,11.47316,91879513
11247,A Cinderella Story,19000000,70067909,95.0,6.1,713,25.28132,51067909
4232,Scream,14000000,173046663,111.0,7.0,1476,45.99611,159046663
9378,Thir13en Ghosts,0,0,91.0,5.4,440,20.392858,0
694,The Shining,19000000,44017374,144.0,8.1,3757,78.699993,25017374
105,Back to the Future,19000000,381109762,116.0,8.0,6079,76.603233,362109762
11377,House on Haunted Hill,19000000,40846082,93.0,5.5,209,13.664614,21846082
26367,I Can Do Bad All By Myself,0,0,113.0,6.0,40,2.242809,0
385383,Fight Valley,27000000,0,90.0,3.9,8,1.224105,-27000000
41210,The Switch,19000000,49830607,101.0,5.9,583,27.494037,30830607
12090,Just Married,18000000,101564935,95.0,5.3,404,18.47518,83564935
62630,The Devil's Double,19100000,5728213,109.0,6.5,208,10.559414,-13371787
16110,Thomas and the Magic Railroad,0,0,85.0,4.6,8,1.916351,0
29427,The Crazies,20000000,54956140,101.0,6.2,633,28.867568,34956140
129,Spirited Away,15000000,274925095,125.0,8.3,3840,118.968562,259925095
244114,Firestorm,0,0,110.0,5.9,43,3.376967,0
2669,The Bounty,25000000,8613462,132.0,6.5,108,7.436491,-16386538
203833,The Book Thief,0,76586316,131.0,7.4,1486,57.84156,76586316
13523,Sex Drive,19000000,18755936,109.0,6.0,342,17.952817,-244064
25195,Leap Year,19000000,29922472,100.0,6.4,465,21.959742,10922472
17277,The Fall of the Roman Empire,19000000,4750000,188.0,6.0,33,4.229942,-14250000
50725,Take Me Home Tonight,19000000,6928068,97.0,6.2,208,11.766564,-12071932
82631,Won't Back Down,0,5310554,121.0,5.8,40,2.366251,5310554
73191,The Nutcracker,19000000,2119994,93.0,5.6,5,0.068228,-16880006
22479,Kansas City,18000000,0,116.0,6.1,12,5.380733,-18000000
340611,Indignation,0,0,110.0,6.8,69,5.625989,0
10065,The Amityville Horror,19000000,108047131,90.0,6.0,588,30.205943,89047131
2757,Adaptation.,19000000,32801173,114.0,7.3,638,26.441669,13801173
11683,Land of the Dead,15000000,46770602,93.0,6.0,381,15.262492,31770602
244339,Out of Inferno,0,0,107.0,5.8,11,1.583918,0
1878,Fear and Loathing in Las Vegas,18500000,10680275,118.0,7.2,1301,44.511363,-7819725
23082,The Invention of Lying,18500000,31912793,100.0,6.0,518,16.665841,13412793
195589,Neighbors,18000000,268157400,96.0,6.2,2713,36.471231,250157400
854,The Mask,23000000,351583407,101.0,6.6,2472,85.30318,328583407
2280,Big,18000000,151668774,104.0,6.9,993,20.716023,133668774
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,18000000,261572744,82.0,6.5,1579,29.487784,243572744
